User_ID,User_Type,Department,Region,Platform_Source,App_Installed,First_Login_Completed,Days_Since_Last_Activity,Registered_for_Event,Event_Type,Event_Mode,Newsletter_Subscribed,Saved_Event_Count,Feedback_Rating,Course_Completed,Time_Spent_Total_Minutes
ECL102509,Professional,Medical,North,WhatsApp,1,1,48,0,Webinar,Online,0,2,4,1,311
ECL102510,Professional,Polytechnic,South,WhatsApp,0,1,32,0,Hackathon,Online,0,0,2,0,361
ECL102511,Student,Medical,Central,YouTube,1,1,31,0,Conference,Hybrid,1,8,2,1,342
ECL102512,Student,Law,Central,LinkedIn,0,0,19,1,STTP,Offline,0,5,2,0,432
ECL102513,Faculty,Science,North,ACE Website,0,1,12,1,FDP,Online,1,2,4,0,308
ECL102514,Student,Arts,West,WhatsApp,0,0,79,0,Workshop,Hybrid,0,5,2,0,30
ECL102515,Student,Law,South,WhatsApp,1,1,51,0,FDP,Hybrid,0,8,3,1,477
ECL102516,Entrepreneur,Medical,Central,Instagram,1,1,27,0,Hackathon,Online,0,5,1,0,383
ECL102517,Entrepreneur,Commerce,West,YouTube,0,0,23,1,STTP,Hybrid,0,8,5,1,28
ECL102518,Professional,Commerce,Central,Email,0,1,3,1,STTP,Online,0,5,1,0,101
ECL102519,Entrepreneur,Science,East,Email,0,1,37,0,Conference,Online,0,7,4,1,225
ECL102520,Entrepreneur,Engineering,North,WhatsApp,1,1,49,1,FDP,Offline,0,2,3,1,70
ECL102521,Professional,Engineering,West,YouTube,0,0,64,1,STTP,Online,0,1,5,1,493
ECL102522,Professional,Science,North,WhatsApp,0,1,33,1,STTP,Offline,0,3,3,0,83
ECL102523,Entrepreneur,Science,East,YouTube,1,1,30,1,STTP,Hybrid,1,2,4,1,187
ECL102524,Entrepreneur,Commerce,North,WhatsApp,1,1,8,0,Webinar,Hybrid,0,1,2,0,16
ECL102525,Entrepreneur,Engineering,West,ACE Website,0,1,88,1,FDP,Online,0,9,5,1,64
ECL102526,Student,Medical,Central,Instagram,1,1,55,1,STTP,Online,1,9,4,1,310
ECL102527,Student,Engineering,Central,LinkedIn,0,0,73,1,Hackathon,Online,1,3,5,0,448
ECL102528,Faculty,Science,North,Instagram,1,1,56,0,Webinar,Online,0,2,2,0,352
ECL102529,Faculty,Engineering,East,Email,1,0,61,1,Workshop,Online,0,9,4,0,195
ECL102530,Student,Commerce,South,LinkedIn,1,0,53,0,Workshop,Offline,0,9,2,1,217
ECL102531,Faculty,Engineering,North,YouTube,0,0,61,0,Conference,Offline,0,9,4,0,52
ECL102532,Faculty,Arts,East,Email,1,1,37,0,Workshop,Online,0,9,3,0,486
ECL102533,Faculty,Arts,East,YouTube,1,1,37,1,FDP,Offline,1,3,4,1,21
ECL102534,Professional,Law,West,LinkedIn,1,0,65,1,STTP,Online,1,2,5,1,26
ECL102535,Faculty,Engineering,South,Email,1,0,72,1,Hackathon,Online,1,1,2,1,110
ECL102536,Student,Polytechnic,Central,WhatsApp,1,0,1,1,Webinar,Offline,0,3,2,1,427
ECL102537,Student,Polytechnic,Central,WhatsApp,0,1,61,1,Hackathon,Hybrid,1,8,1,0,499
ECL102538,Professional,Commerce,West,ACE Website,1,0,61,1,FDP,Offline,1,1,2,1,29
ECL102539,Entrepreneur,Science,South,LinkedIn,1,1,32,0,Conference,Offline,0,1,2,1,460
ECL102540,Student,Medical,East,ACE Website,1,1,3,1,Workshop,Online,0,5,3,0,313
ECL102541,Entrepreneur,Law,East,YouTube,1,1,75,1,Webinar,Hybrid,0,9,2,0,447
ECL102542,Faculty,Commerce,West,YouTube,1,0,58,1,Webinar,Hybrid,0,9,1,1,277
ECL102543,Entrepreneur,Medical,South,LinkedIn,1,0,31,1,FDP,Online,0,2,5,1,109
ECL102544,Entrepreneur,Science,East,ACE Website,1,1,23,0,Workshop,Hybrid,0,3,2,0,498
ECL102545,Student,Commerce,North,LinkedIn,1,1,77,1,Workshop,Online,0,8,3,0,353
ECL102546,Faculty,Science,West,YouTube,1,1,41,0,Webinar,Hybrid,0,2,2,1,374
ECL102547,Faculty,Arts,Central,WhatsApp,1,1,75,1,FDP,Offline,0,1,2,0,134
ECL102548,Student,Polytechnic,West,Email,1,1,32,0,STTP,Offline,0,5,3,0,140
ECL102549,Student,Polytechnic,Central,Instagram,1,0,10,1,Workshop,Online,0,1,5,0,306
ECL102550,Professional,Law,North,Instagram,0,0,54,1,Hackathon,Online,0,9,5,1,116
ECL102551,Faculty,Polytechnic,South,YouTube,1,1,21,1,FDP,Offline,0,5,3,0,398
ECL102552,Entrepreneur,Medical,North,ACE Website,1,1,78,0,FDP,Hybrid,0,0,3,0,422
ECL102553,Professional,Arts,Central,Email,1,1,60,0,Workshop,Offline,0,7,1,0,460
ECL102554,Student,Law,Central,Instagram,1,1,61,0,Webinar,Offline,0,4,3,1,256
ECL102555,Professional,Arts,East,Instagram,1,1,66,1,Conference,Hybrid,0,4,1,1,481
ECL102556,Professional,Engineering,Central,ACE Website,1,1,3,1,Workshop,Hybrid,0,3,1,1,157
ECL102557,Professional,Arts,Central,Email,0,0,57,1,FDP,Online,0,4,2,0,286
ECL102558,Entrepreneur,Science,West,ACE Website,1,0,62,1,Webinar,Offline,1,4,3,1,163
ECL102559,Student,Arts,South,Instagram,1,1,42,0,Conference,Online,0,8,1,0,122
ECL102560,Entrepreneur,Engineering,North,LinkedIn,1,1,75,0,Conference,Offline,0,0,4,1,97
ECL102561,Faculty,Science,North,WhatsApp,0,1,6,1,FDP,Hybrid,0,7,3,0,403
ECL102562,Entrepreneur,Commerce,East,Email,0,0,9,1,Workshop,Online,0,6,1,0,395
ECL102563,Student,Engineering,South,ACE Website,0,1,54,0,Webinar,Offline,0,9,1,0,20
ECL102564,Entrepreneur,Engineering,South,Email,1,1,53,1,Workshop,Hybrid,0,6,2,1,61
ECL102565,Student,Engineering,South,Email,1,1,85,0,Conference,Hybrid,1,4,4,1,107
ECL102566,Faculty,Medical,South,Email,1,0,84,1,Conference,Offline,0,6,2,1,26
ECL102567,Faculty,Arts,East,ACE Website,0,0,50,0,Hackathon,Hybrid,0,6,1,0,391
ECL102568,Professional,Law,Central,YouTube,1,0,72,0,Hackathon,Offline,0,4,1,1,222
ECL102569,Entrepreneur,Law,North,YouTube,0,1,78,0,Conference,Hybrid,1,8,2,0,433
ECL102570,Entrepreneur,Polytechnic,East,YouTube,1,1,70,0,Hackathon,Offline,1,4,1,1,54
ECL102571,Entrepreneur,Arts,North,ACE Website,1,1,79,0,FDP,Hybrid,1,6,1,1,65
ECL102572,Student,Polytechnic,West,YouTube,1,1,82,1,Conference,Online,0,1,5,0,276
ECL102573,Entrepreneur,Arts,North,Email,1,0,8,0,Workshop,Hybrid,0,8,4,0,438
ECL102574,Student,Law,West,YouTube,0,1,69,1,FDP,Online,1,1,3,0,173
ECL102575,Entrepreneur,Arts,North,WhatsApp,0,0,74,1,Conference,Online,1,3,2,0,315
ECL102576,Student,Arts,East,WhatsApp,0,0,20,0,Hackathon,Hybrid,0,7,3,0,420
ECL102577,Professional,Engineering,West,Email,1,0,71,0,Hackathon,Hybrid,0,1,4,0,217
ECL102578,Student,Engineering,East,ACE Website,0,1,27,0,Workshop,Offline,0,3,1,0,60
ECL102579,Student,Law,North,Email,1,0,68,1,STTP,Offline,1,5,2,1,154
ECL102580,Professional,Engineering,Central,Email,1,1,69,0,Hackathon,Hybrid,0,9,4,1,349
ECL102581,Entrepreneur,Science,North,Instagram,1,1,49,1,Conference,Offline,1,6,2,0,400
ECL102582,Entrepreneur,Polytechnic,North,YouTube,1,0,22,1,Hackathon,Hybrid,0,5,2,0,176
ECL102583,Faculty,Law,South,LinkedIn,1,1,87,1,STTP,Hybrid,1,3,5,1,246
ECL102584,Student,Arts,South,YouTube,0,1,31,1,Webinar,Hybrid,0,2,5,1,74
ECL102585,Student,Medical,East,WhatsApp,0,1,5,1,Hackathon,Online,0,2,4,1,36
ECL102586,Entrepreneur,Law,Central,WhatsApp,1,0,29,0,FDP,Hybrid,0,1,5,1,422
ECL102587,Entrepreneur,Law,North,YouTube,1,0,85,0,Hackathon,Offline,0,7,4,0,65
ECL102588,Student,Medical,East,LinkedIn,0,0,7,0,STTP,Offline,0,3,2,0,371
ECL102589,Faculty,Law,West,YouTube,1,1,88,0,Hackathon,Offline,1,9,1,0,159
ECL102590,Professional,Law,South,LinkedIn,1,0,16,0,FDP,Online,0,3,5,0,339
ECL102591,Faculty,Science,East,Email,1,1,83,1,Webinar,Online,1,1,1,0,249
ECL102592,Entrepreneur,Engineering,Central,WhatsApp,1,1,37,1,Webinar,Online,0,8,1,0,217
ECL102593,Student,Engineering,Central,Email,1,0,14,1,Workshop,Online,0,1,1,0,327
ECL102594,Student,Commerce,North,ACE Website,0,0,59,0,Conference,Offline,0,8,5,1,161
ECL102595,Entrepreneur,Law,South,Instagram,1,1,83,0,Workshop,Online,0,6,1,0,40
ECL102596,Student,Medical,South,WhatsApp,1,1,6,0,Workshop,Hybrid,1,9,2,1,176
ECL102597,Professional,Arts,East,WhatsApp,0,1,26,1,STTP,Online,0,3,1,1,188
ECL102598,Entrepreneur,Science,Central,Instagram,0,1,17,1,Webinar,Hybrid,0,9,1,1,311
ECL102599,Faculty,Engineering,South,Instagram,1,1,71,0,FDP,Hybrid,0,4,1,1,223
ECL102600,Entrepreneur,Polytechnic,Central,Instagram,1,1,7,0,Hackathon,Online,1,9,3,0,75
ECL102601,Faculty,Engineering,South,ACE Website,0,0,69,1,Hackathon,Online,0,9,4,0,173
ECL102602,Student,Engineering,East,LinkedIn,1,0,12,1,STTP,Offline,1,6,2,1,463
ECL102603,Student,Science,North,WhatsApp,1,1,33,0,FDP,Hybrid,0,4,3,0,151
ECL102604,Faculty,Commerce,Central,Instagram,1,1,18,0,Webinar,Hybrid,1,4,1,0,141
ECL102605,Student,Medical,East,Email,1,0,48,0,STTP,Online,0,7,2,0,490
ECL102606,Professional,Arts,East,WhatsApp,0,0,52,0,Conference,Online,1,9,3,1,454
ECL102607,Faculty,Medical,West,WhatsApp,1,1,54,0,STTP,Online,0,5,1,1,22
ECL102608,Faculty,Medical,South,Email,1,0,24,1,FDP,Online,0,2,5,0,413
ECL102609,Entrepreneur,Polytechnic,Central,ACE Website,1,0,89,0,Webinar,Offline,0,7,3,0,353
ECL102610,Student,Engineering,South,YouTube,0,1,10,0,Workshop,Online,0,3,2,0,310
ECL102611,Professional,Engineering,West,Instagram,1,0,45,0,FDP,Online,0,6,4,0,469
ECL102612,Faculty,Arts,South,YouTube,1,1,86,0,Workshop,Offline,0,8,2,1,271
ECL102613,Student,Medical,West,WhatsApp,0,0,76,1,FDP,Online,1,1,3,0,83
ECL102614,Student,Science,West,LinkedIn,1,1,68,1,Webinar,Online,1,6,4,1,183
ECL102615,Faculty,Science,West,YouTube,1,1,79,0,FDP,Offline,1,9,2,1,401
ECL102616,Student,Arts,West,Email,0,0,18,0,Conference,Online,0,5,3,1,246
ECL102617,Student,Polytechnic,South,LinkedIn,1,1,15,0,Hackathon,Online,0,6,4,0,33
ECL102618,Entrepreneur,Engineering,South,Instagram,1,1,83,1,Conference,Hybrid,1,6,3,0,230
ECL102619,Faculty,Commerce,North,Email,1,1,21,1,Hackathon,Online,0,4,4,0,208
ECL102620,Faculty,Arts,West,Email,1,1,9,1,Webinar,Offline,1,5,2,0,102
ECL102621,Entrepreneur,Law,East,ACE Website,1,1,85,0,Conference,Offline,1,1,4,0,107
ECL102622,Entrepreneur,Law,West,ACE Website,1,0,11,0,Webinar,Offline,0,1,3,1,390
ECL102623,Faculty,Science,Central,WhatsApp,1,1,8,1,Conference,Offline,1,9,3,0,86
ECL102624,Faculty,Medical,North,WhatsApp,0,0,0,0,Workshop,Offline,1,4,4,0,373
ECL102625,Entrepreneur,Science,Central,Email,0,0,41,1,Hackathon,Online,1,0,5,1,69
ECL102626,Student,Medical,West,Instagram,1,0,45,0,FDP,Offline,0,7,5,1,251
ECL102627,Entrepreneur,Engineering,West,ACE Website,1,1,77,1,Workshop,Hybrid,0,6,5,1,14
ECL102628,Professional,Science,North,WhatsApp,1,1,10,0,FDP,Online,1,9,3,1,406
ECL102629,Entrepreneur,Engineering,West,Email,0,0,59,1,FDP,Hybrid,0,1,3,1,173
ECL102630,Student,Science,North,WhatsApp,1,0,5,0,Conference,Online,0,3,4,0,312
ECL102631,Student,Science,West,YouTube,0,0,49,0,Webinar,Online,0,7,4,0,31
ECL102632,Student,Science,South,LinkedIn,1,0,50,0,Hackathon,Offline,0,5,5,1,90
ECL102633,Professional,Polytechnic,South,Email,1,1,38,1,Webinar,Online,0,1,4,1,122
ECL102634,Professional,Arts,East,ACE Website,1,1,76,1,Webinar,Offline,0,2,1,1,238
ECL102635,Entrepreneur,Engineering,North,WhatsApp,0,1,0,0,FDP,Online,1,6,1,1,230
ECL102636,Entrepreneur,Law,South,WhatsApp,1,1,89,0,Webinar,Offline,0,3,4,1,276
ECL102637,Entrepreneur,Law,East,LinkedIn,1,0,59,0,STTP,Online,0,6,2,0,37
ECL102638,Faculty,Commerce,South,ACE Website,1,1,36,1,Hackathon,Online,0,7,1,0,481
ECL102639,Entrepreneur,Polytechnic,Central,LinkedIn,0,0,16,0,Workshop,Hybrid,1,0,2,0,224
ECL102640,Faculty,Medical,South,YouTube,1,0,13,0,FDP,Offline,1,2,5,1,157
ECL102641,Professional,Polytechnic,South,ACE Website,1,1,32,1,STTP,Online,0,9,2,0,18
ECL102642,Student,Polytechnic,West,YouTube,0,0,82,0,Hackathon,Offline,1,9,1,0,108
ECL102643,Faculty,Commerce,South,Email,1,1,65,0,Hackathon,Hybrid,0,3,2,0,309
ECL102644,Faculty,Commerce,North,WhatsApp,0,0,52,1,STTP,Hybrid,1,7,3,1,51
ECL102645,Student,Law,South,LinkedIn,1,0,48,0,Webinar,Online,0,0,5,0,109
ECL102646,Professional,Commerce,South,Email,1,1,85,1,Hackathon,Online,1,0,2,0,394
ECL102647,Faculty,Science,South,WhatsApp,1,1,27,1,Workshop,Online,0,5,4,0,484
ECL102648,Entrepreneur,Commerce,East,LinkedIn,1,0,42,0,Conference,Online,1,2,5,1,166
ECL102649,Entrepreneur,Engineering,West,Instagram,0,0,83,1,FDP,Hybrid,1,1,1,1,379
ECL102650,Student,Science,North,ACE Website,0,1,41,1,Workshop,Offline,0,3,1,0,399
ECL102651,Student,Science,East,Email,1,1,84,0,Webinar,Hybrid,1,2,4,1,152
ECL102652,Entrepreneur,Science,Central,Email,1,1,84,0,FDP,Offline,0,4,3,0,61
ECL102653,Professional,Polytechnic,Central,Instagram,1,1,86,0,FDP,Offline,0,8,5,0,308
ECL102654,Faculty,Engineering,North,YouTube,1,1,62,0,FDP,Online,0,8,1,1,384
ECL102655,Entrepreneur,Engineering,East,Email,1,1,67,1,Webinar,Hybrid,1,2,1,1,173
ECL102656,Faculty,Arts,Central,YouTube,1,0,46,1,Webinar,Hybrid,0,2,4,0,388
ECL102657,Professional,Polytechnic,West,WhatsApp,1,1,58,0,Hackathon,Offline,0,1,5,1,299
ECL102658,Professional,Engineering,East,LinkedIn,1,1,21,0,Workshop,Hybrid,0,7,3,1,92
ECL102659,Faculty,Medical,West,YouTube,1,1,71,0,Conference,Online,1,7,3,1,259
ECL102660,Student,Commerce,East,YouTube,0,1,58,1,FDP,Offline,1,9,5,0,433
ECL102661,Entrepreneur,Medical,West,LinkedIn,0,0,19,0,Hackathon,Online,0,8,5,0,428
ECL102662,Entrepreneur,Science,West,Instagram,1,1,10,1,FDP,Online,0,5,2,1,271
ECL102663,Faculty,Science,South,LinkedIn,0,1,80,1,FDP,Offline,0,8,2,0,482
ECL102664,Professional,Law,East,Email,1,1,9,1,STTP,Online,0,2,1,0,60
ECL102665,Faculty,Commerce,North,Instagram,1,1,4,0,STTP,Hybrid,0,3,2,0,463
ECL102666,Student,Engineering,South,WhatsApp,0,1,77,0,Webinar,Offline,1,1,1,0,242
ECL102667,Student,Law,South,LinkedIn,1,1,24,0,Conference,Offline,0,7,5,0,387
ECL102668,Student,Science,Central,Email,1,1,26,0,FDP,Hybrid,0,4,3,1,219
ECL102669,Faculty,Law,South,ACE Website,0,0,9,0,Webinar,Hybrid,0,3,4,1,228
ECL102670,Faculty,Law,Central,YouTube,1,0,47,0,Webinar,Hybrid,1,8,3,1,335
ECL102671,Entrepreneur,Medical,North,WhatsApp,0,1,57,1,Webinar,Hybrid,0,5,5,0,80
ECL102672,Entrepreneur,Law,Central,WhatsApp,0,1,50,1,FDP,Offline,0,0,2,0,76
ECL102673,Professional,Engineering,North,Instagram,0,1,34,1,Conference,Offline,0,2,1,0,179
ECL102674,Student,Polytechnic,North,LinkedIn,1,0,58,0,Hackathon,Online,0,4,2,0,361
ECL102675,Entrepreneur,Arts,North,ACE Website,1,0,39,0,Webinar,Hybrid,0,9,4,0,366
ECL102676,Student,Engineering,East,Email,1,1,1,1,Conference,Offline,0,1,4,0,417
ECL102677,Student,Law,East,Email,1,1,58,0,Conference,Hybrid,0,0,5,1,326
ECL102678,Faculty,Commerce,North,YouTube,1,0,18,0,FDP,Online,0,5,4,0,399
ECL102679,Entrepreneur,Commerce,East,LinkedIn,1,0,51,0,STTP,Hybrid,0,1,5,0,68
ECL102680,Professional,Commerce,Central,YouTube,0,0,55,1,FDP,Online,1,4,5,0,150
ECL102681,Professional,Medical,South,LinkedIn,0,0,41,1,Hackathon,Hybrid,0,2,5,1,444
ECL102682,Professional,Engineering,Central,Email,0,1,73,1,Conference,Hybrid,0,5,1,1,163
ECL102683,Faculty,Law,West,Instagram,1,0,79,0,Workshop,Offline,1,7,4,1,347
ECL102684,Professional,Medical,North,Instagram,1,1,83,0,STTP,Online,0,6,1,1,479
ECL102685,Faculty,Law,East,LinkedIn,1,0,72,1,Conference,Hybrid,0,5,2,0,481
ECL102686,Professional,Arts,West,WhatsApp,1,0,33,1,Workshop,Hybrid,0,5,3,0,322
ECL102687,Student,Law,West,Email,1,0,58,1,Conference,Hybrid,0,2,4,0,108
ECL102688,Faculty,Polytechnic,West,LinkedIn,1,1,71,1,Hackathon,Hybrid,0,2,2,0,211
ECL102689,Entrepreneur,Arts,West,Email,0,0,23,0,FDP,Online,0,0,3,0,82
ECL102690,Professional,Medical,North,LinkedIn,1,1,47,0,Workshop,Online,0,3,5,0,466
ECL102691,Faculty,Medical,South,LinkedIn,1,0,20,0,FDP,Offline,0,8,1,0,107
ECL102692,Professional,Polytechnic,South,Email,0,0,19,0,FDP,Offline,0,8,5,0,155
ECL102693,Student,Law,South,LinkedIn,0,0,2,1,Hackathon,Offline,0,0,1,0,169
ECL102694,Student,Arts,Central,YouTube,0,0,60,0,Conference,Hybrid,1,7,5,0,477
ECL102695,Faculty,Science,Central,Instagram,0,0,0,0,FDP,Online,0,5,5,1,166
ECL102696,Professional,Engineering,West,Email,0,1,50,1,FDP,Online,0,4,4,1,234
ECL102697,Professional,Commerce,East,Email,1,1,82,0,STTP,Hybrid,0,7,5,1,444
ECL102698,Student,Commerce,East,Instagram,0,1,13,1,Workshop,Hybrid,1,0,5,0,247
ECL102699,Entrepreneur,Law,Central,WhatsApp,1,1,10,1,Webinar,Offline,0,8,2,0,482
ECL102700,Student,Medical,South,Instagram,1,1,60,0,Workshop,Hybrid,0,8,2,0,231
ECL102701,Student,Engineering,North,YouTube,1,0,8,1,FDP,Offline,0,9,2,0,52
ECL102702,Entrepreneur,Arts,South,LinkedIn,1,1,51,0,Conference,Offline,1,6,2,1,274
ECL102703,Student,Polytechnic,North,ACE Website,1,0,83,1,Conference,Online,1,8,1,0,162
ECL102704,Faculty,Polytechnic,East,Instagram,1,1,62,1,Conference,Hybrid,0,8,1,1,480
ECL102705,Entrepreneur,Medical,South,Email,1,0,52,1,Conference,Hybrid,0,0,1,1,52
ECL102706,Professional,Arts,West,LinkedIn,1,1,62,0,FDP,Online,1,8,5,0,366
ECL102707,Entrepreneur,Engineering,Central,YouTube,1,1,40,1,STTP,Offline,0,4,1,1,362
ECL102708,Professional,Science,South,YouTube,1,0,46,1,Workshop,Hybrid,1,3,1,1,357
ECL102709,Professional,Science,West,YouTube,0,1,12,1,Webinar,Offline,0,8,2,1,53
ECL102710,Student,Arts,West,WhatsApp,1,0,9,1,FDP,Online,0,4,4,1,315
ECL102711,Faculty,Polytechnic,East,YouTube,1,0,75,1,Webinar,Offline,1,5,4,0,211
ECL102712,Faculty,Polytechnic,West,Email,0,1,65,1,Conference,Hybrid,0,2,4,1,32
ECL102713,Student,Arts,West,WhatsApp,1,0,57,0,Hackathon,Online,0,8,2,0,92
ECL102714,Faculty,Engineering,North,Instagram,1,1,40,0,Workshop,Offline,0,4,1,0,340
ECL102715,Entrepreneur,Polytechnic,Central,LinkedIn,0,1,31,1,Workshop,Hybrid,0,5,3,0,319
ECL102716,Entrepreneur,Law,North,Instagram,1,1,8,1,STTP,Hybrid,0,0,5,0,197
ECL102717,Faculty,Polytechnic,North,ACE Website,1,0,82,0,Workshop,Offline,0,9,5,0,160
ECL102718,Student,Polytechnic,North,Email,1,0,22,0,STTP,Hybrid,0,0,2,0,490
ECL102719,Professional,Law,Central,Instagram,1,1,45,1,Webinar,Offline,0,5,5,1,54
ECL102720,Entrepreneur,Arts,North,WhatsApp,0,1,19,1,FDP,Online,0,5,3,0,62
ECL102721,Entrepreneur,Commerce,Central,YouTube,0,1,9,0,FDP,Online,0,4,1,1,461
ECL102722,Faculty,Arts,West,ACE Website,1,1,13,0,FDP,Online,0,8,5,0,310
ECL102723,Faculty,Engineering,Central,WhatsApp,0,0,36,1,Webinar,Offline,0,2,3,1,270
ECL102724,Faculty,Science,South,YouTube,1,0,56,1,Webinar,Hybrid,1,1,4,0,90
ECL102725,Professional,Commerce,North,Email,1,0,83,1,Conference,Offline,0,6,5,1,141
ECL102726,Entrepreneur,Law,West,ACE Website,0,1,46,1,Webinar,Hybrid,0,9,4,0,371
ECL102727,Faculty,Law,South,WhatsApp,1,1,57,1,Webinar,Hybrid,1,7,4,1,252
ECL102728,Faculty,Polytechnic,Central,WhatsApp,1,0,31,0,STTP,Offline,0,0,5,1,366
ECL102729,Student,Commerce,East,ACE Website,1,1,16,1,Conference,Offline,0,5,4,1,466
ECL102730,Professional,Law,East,Instagram,1,1,67,0,STTP,Offline,0,6,4,1,357
ECL102731,Professional,Engineering,South,Email,0,1,71,1,Webinar,Online,1,9,5,0,493
ECL102732,Professional,Polytechnic,South,WhatsApp,0,1,4,1,Hackathon,Online,0,2,4,0,224
ECL102733,Professional,Engineering,North,LinkedIn,1,1,35,0,STTP,Offline,0,1,4,1,404
ECL102734,Faculty,Polytechnic,West,WhatsApp,1,0,60,1,FDP,Online,0,2,1,0,27
ECL102735,Entrepreneur,Commerce,West,LinkedIn,0,1,2,1,Conference,Hybrid,1,8,4,1,113
ECL102736,Student,Law,East,Email,0,1,62,1,Workshop,Hybrid,1,0,2,1,414
ECL102737,Student,Medical,East,YouTube,1,1,5,0,Webinar,Online,1,7,2,0,153
ECL102738,Entrepreneur,Commerce,West,ACE Website,1,1,42,1,FDP,Offline,0,1,1,1,264
ECL102739,Student,Commerce,North,LinkedIn,1,0,9,0,Hackathon,Offline,0,1,5,1,114
ECL102740,Professional,Polytechnic,South,YouTube,1,0,76,1,Webinar,Online,0,6,4,0,112
ECL102741,Faculty,Medical,North,WhatsApp,0,0,68,0,Webinar,Hybrid,1,1,2,0,272
ECL102742,Entrepreneur,Medical,East,ACE Website,1,0,17,0,STTP,Hybrid,0,6,5,1,163
ECL102743,Entrepreneur,Commerce,Central,WhatsApp,0,1,78,0,FDP,Hybrid,0,1,5,0,358
ECL102744,Faculty,Arts,North,ACE Website,1,1,75,0,Webinar,Offline,0,7,1,0,23
ECL102745,Entrepreneur,Engineering,West,Email,1,1,84,0,Conference,Offline,0,9,3,0,451
ECL102746,Entrepreneur,Commerce,North,Instagram,1,0,16,0,STTP,Hybrid,0,7,4,0,317
ECL102747,Professional,Medical,South,Email,1,1,9,1,Webinar,Offline,0,0,1,1,494
ECL102748,Faculty,Science,West,Email,1,1,60,0,Conference,Hybrid,0,6,4,0,317
ECL102749,Student,Law,West,WhatsApp,0,0,55,0,STTP,Hybrid,0,1,2,0,365
ECL102750,Faculty,Polytechnic,West,WhatsApp,1,1,23,0,FDP,Offline,0,4,5,0,37
ECL102751,Student,Commerce,West,WhatsApp,1,1,72,0,FDP,Online,0,4,2,1,183
ECL102752,Faculty,Medical,West,WhatsApp,1,1,41,0,FDP,Hybrid,0,9,1,1,160
ECL102753,Faculty,Arts,Central,WhatsApp,1,0,41,1,STTP,Online,0,2,2,1,189
ECL102754,Entrepreneur,Medical,West,LinkedIn,1,1,66,0,Webinar,Online,0,9,5,1,16
ECL102755,Faculty,Engineering,West,ACE Website,1,0,14,0,Hackathon,Offline,1,3,4,1,389
ECL102756,Student,Polytechnic,North,ACE Website,0,1,58,0,Hackathon,Hybrid,0,6,1,0,387
ECL102757,Professional,Engineering,East,ACE Website,1,0,48,0,STTP,Online,0,4,3,0,66
ECL102758,Faculty,Engineering,North,Email,1,1,64,0,Webinar,Offline,0,6,1,1,476
ECL102759,Professional,Engineering,North,Email,1,1,34,1,FDP,Offline,0,6,5,1,489
ECL102760,Faculty,Commerce,East,Email,1,1,3,1,FDP,Online,0,5,4,0,268
ECL102761,Professional,Law,North,YouTube,0,0,10,0,FDP,Hybrid,0,1,5,1,104
ECL102762,Faculty,Commerce,West,Instagram,0,0,66,1,FDP,Online,0,8,4,0,396
ECL102763,Professional,Science,North,Instagram,0,0,57,0,Hackathon,Hybrid,0,2,3,0,445
ECL102764,Student,Medical,North,YouTube,1,1,59,0,FDP,Online,0,1,1,1,56
ECL102765,Faculty,Medical,East,YouTube,1,1,13,0,Hackathon,Online,1,8,3,0,226
ECL102766,Student,Arts,East,ACE Website,1,1,64,1,FDP,Online,0,3,4,1,103
ECL102767,Entrepreneur,Polytechnic,South,ACE Website,0,1,76,1,Workshop,Hybrid,1,3,2,0,265
ECL102768,Student,Polytechnic,Central,LinkedIn,1,1,71,0,Conference,Online,0,6,3,0,16
ECL102769,Entrepreneur,Law,Central,YouTube,1,1,85,1,Workshop,Offline,0,5,5,0,125
ECL102770,Faculty,Arts,Central,WhatsApp,0,1,48,0,Webinar,Offline,0,2,4,0,280
ECL102771,Faculty,Science,Central,LinkedIn,0,0,5,0,Workshop,Hybrid,0,5,4,1,279
ECL102772,Entrepreneur,Law,Central,LinkedIn,1,0,64,0,Workshop,Hybrid,1,7,2,0,486
ECL102773,Professional,Engineering,East,YouTube,0,0,24,0,Workshop,Online,0,0,4,1,314
ECL102774,Student,Commerce,North,LinkedIn,1,0,56,1,Hackathon,Online,0,6,1,1,163
ECL102775,Faculty,Polytechnic,South,Instagram,1,0,33,0,Workshop,Offline,1,8,2,1,293
ECL102776,Entrepreneur,Engineering,Central,YouTube,1,0,71,0,Hackathon,Offline,0,3,2,0,23
ECL102777,Entrepreneur,Engineering,West,Email,1,0,28,1,STTP,Offline,0,1,5,1,333
ECL102778,Entrepreneur,Science,East,ACE Website,0,1,48,1,FDP,Hybrid,0,6,2,1,93
ECL102779,Student,Science,North,ACE Website,1,0,53,1,Hackathon,Offline,1,8,3,0,205
ECL102780,Student,Commerce,South,ACE Website,1,0,0,0,FDP,Offline,0,2,5,0,210
ECL102781,Professional,Engineering,North,YouTube,1,1,2,1,Conference,Online,1,6,3,1,191
ECL102782,Faculty,Engineering,East,YouTube,1,0,59,0,Conference,Online,0,9,4,1,70
ECL102783,Entrepreneur,Science,West,ACE Website,0,1,43,1,STTP,Hybrid,0,4,4,0,81
ECL102784,Entrepreneur,Engineering,East,Email,1,1,50,0,STTP,Hybrid,0,4,2,0,227
ECL102785,Faculty,Law,South,ACE Website,0,0,81,0,Webinar,Hybrid,0,6,3,1,179
